event,time,magnitude,e_magnitude,band,system,flux_density(mjy),flux_density_error,flux(erg/cm2/s),flux_error,time (days)
at2017gfo,57993.01,23.379,0.277,R,AB,0.0016158461209489913,0.0004122699665165187,1.8544857496986163e-15,4.731283256607914e-16,10.510000000002037
at2017gfo,57993.01,23.761,0.28,V,AB,0.001136579974750148,0.0002931297923012556,1.021762948447411e-15,2.6350196697088903e-16,10.510000000002037
at2017gfo,57993.01593,20.17,0.34,H,AB,0.031045595881283368,0.009722564791507654,8.510478993341225e-15,2.6650698807456816e-15,10.51593000000139
at2017gfo,57993.01593,18.71,0.22,K,AB,0.1191242008027369,0.024139296534097517,2.0154893855938904e-14,4.083935516633464e-15,10.51593000000139
at2017gfo,57993.079,20.82,0.02,F110W,AB,0.017060823890031142,0.00031429098539191195,1.526685958858347e-14,2.812259464440435e-16,10.578999999997905
at2017gfo,57993.081519,21.371,0.119,F110W,AB,0.01027069896026281,0.00112576797581777,9.190723725514976e-15,1.0073313559437992e-15,10.581518999999389
at2017gfo,57993.148,20.279,0.09,F160W,AB,0.028080187281166222,0.0023277934315263414,9.883957147466201e-15,8.193114859517115e-16,10.648000000001048
at2017gfo,57993.148519,20.454,0.1,F160W,AB,0.023900115514847123,0.0022014150384996774,8.412611896170734e-15,7.748301898106825e-16,10.648519000002125
at2017gfo,57993.699,19.53,0.21,H,AB,0.0559757601495107,0.010827326262371878,1.5344544608206955e-14,2.967898052585715e-15,11.199000000000524
at2017gfo,57993.699,18.64,0.12,Ks,AB,0.12705741052085368,0.014043752755906618,2.1497131610551966e-14,2.3759507898522268e-15,11.199000000000524
at2017gfo,57993.813519,23.77,0.375,F606W,AB,0.0011271974561755048,0.0003893437402805389,2.049009328164719e-15,7.077027501656726e-16,11.313519000002998
at2017gfo,57993.829,24.08,0.05,F475W,AB,0.0008472274141405946,3.9018622511670905e-05,1.4376435121713268e-15,6.62059304033061e-17,11.328999999997905
at2017gfo,57993.836519,24.747,0.695,F475W,AB,0.00045835291743818595,0.00029341798716807566,7.777700379398491e-16,4.978651112482826e-16,11.33651899999677
at2017gfo,57993.94,23.96,0.05,F475W,AB,0.0009462371613657872,4.3578465462308245e-05,1.605651202154321e-15,7.394297045256984e-17,11.440000000002328
at2017gfo,57993.947519,24.555,0.639,F475W,AB,0.0005470159628939689,0.0003219606437651034,9.282206134776535e-16,5.462956558074365e-16,11.447519000001193
at2017gfo,57993.957,22.32,0.02,F814W,AB,0.004285485203974375,7.89463261751718e-05,3.563387999032565e-15,6.564003269701011e-17,11.457000000002154
at2017gfo,57993.958519,22.584,0.339,F814W,AB,0.0033604698246069856,0.0010493047217535773,2.794236188940813e-15,8.724458702765215e-16,11.458518999999797
at2017gfo,57993.96019,20.05,0.2,H,AB,0.03467368504525296,0.006387514876353054,9.505041208671361e-15,1.7508932956304588e-15,11.460189999997965
at2017gfo,57993.967519,23.665,0.357,F606W,AB,0.0012416523075924096,0.00040829131797043814,2.257064320590482e-15,7.421434036367095e-16,11.467518999997992
at2017gfo,57993.969,23.09,0.03,F606W,AB,0.00210862814993328,5.8267070512481924e-05,3.833045155640654e-15,1.0591095163381457e-16,11.468999999997322
at2017gfo,57993.978519,18.99,0.05,Ks,AB,0.09204495717531685,0.004239083129492088,1.5573295177148675e-14,7.171767464739715e-16,11.478518999996595
at2017gfo,57993.979,19.41,0.09,Ks,AB,0.06251726927756836,0.005182561188931047,1.0577438656139034e-14,8.767962925806505e-16,11.47899999999936
at2017gfo,57993.98,22.815,0.471,z,AB,0.002716439268839067,0.0011784816812189787,1.1903376753132432e-15,5.16376853434149e-16,11.480000000003201
at2017gfo,57993.983344907414,19.03,0.17,K,AB,0.08871560120379564,0.013891554602781242,1.5009993885199065e-14,2.350201595287391e-15,11.483344907413993
at2017gfo,57993.988519,20.24,0.18,H,AB,0.029107171180665962,0.004825856836796206,7.979101764897569e-15,1.3228243761121632e-15,11.488518999998632
at2017gfo,57993.988519,20.35,0.12,J,AB,0.02630267991895371,0.0029072553272200346,8.439678934873623e-15,9.327877874445994e-16,11.488518999998632
at2017gfo,57993.989,21.16,0.4,J,AB,0.012473835142429383,0.004595808460130856,4.0024500930335356e-15,1.4745571071474653e-15,11.489000000001397
at2017gfo,57993.997,19.64,0.14,H,AB,0.05058246620031117,0.006522738452541343,1.3866089659714608e-14,1.7879596755203524e-15,11.497000000003027
at2017gfo,57994.0,23.0,0.309,I,AB,0.0022908676527677607,0.000652019235703986,1.6114650578024162e-15,4.586221779091106e-16,11.5
at2017gfo,57994.962,19.36,0.09,Ks,AB,0.06546361740672735,0.005426807772950308,1.1075937982100338e-14,9.18118428786388e-16,12.461999999999534
at2017gfo,57994.969,19.44,0.08,Ks,AB,0.060813500127871525,0.004481175118743926,1.028917408743039e-14,7.581343639340109e-16,12.468999999997322
at2017gfo,57994.969,23.12,0.31,r,AB,0.0020511621788255542,0.0005856843544792116,1.7157135925049584e-15,4.898714912016981e-16,12.468999999997322
at2017gfo,57994.97545138888,19.42,0.16,K,AB,0.06194410750767786,0.009128972768629881,1.0480464115646171e-14,1.5444582681821363e-15,12.475451388876536
at2017gfo,57994.978519,20.57,0.19,H,AB,0.021478304741305288,0.0037588546279732162,5.887812944948496e-15,1.0303464641205569e-15,12.478518999996595
at2017gfo,57994.978519,19.46,0.04,Ks,AB,0.059703528658383416,0.0021996922275695874,1.0101375495709308e-14,3.72148426162489e-16,12.478518999996595
at2017gfo,57994.979,20.99,0.21,H,AB,0.014588142602753474,0.002821767477567682,3.999023940379508e-15,7.734798045781091e-16,12.47899999999936
at2017gfo,57994.985,19.32,0.09,Ks,AB,0.06792036326171816,0.005630467271617994,1.149160038826712e-14,9.52573958952061e-16,12.485000000000582
at2017gfo,57994.989,19.34,0.08,Ks,AB,0.06668067692136193,0.004913510810802061,1.1281855043188897e-14,8.312777998005251e-16,12.489000000001397
at2017gfo,57995.959,19.84,0.09,Ks,AB,0.0420726628384443,0.003487742699915695,7.11836929886094e-15,5.900634372234127e-16,13.459000000002561
at2017gfo,57995.96075,19.67,0.14,K,AB,0.04920395356814482,0.00634497572113284,8.324928560072407e-15,1.0734559585491336e-15,13.46074999999837
at2017gfo,57995.969,22.3,0.28,z,AB,0.004365158322401648,0.0011257966714475769,1.9128027154763045e-15,4.932917940713564e-16,13.468999999997322
at2017gfo,57995.969733796286,19.63,0.23,K,AB,0.051050499997540445,0.010815080713719028,8.637349940730072e-15,1.8297174559178185e-15,13.469733796286164
at2017gfo,57995.978,19.52,0.09,Ks,AB,0.05649369748123012,0.004683218690911154,9.558296874949976e-15,7.92316508352168e-16,13.478000000002794
at2017gfo,57995.978519,21.01,0.14,H,AB,0.014321878992735338,0.0018468429445218312,3.9260335275552465e-15,5.06241471408036e-16,13.478518999996595
at2017gfo,57995.979,21.48,0.3,H,AB,0.009289663867799326,0.0025669841296553195,2.546560533237186e-15,7.036406786686696e-16,13.47899999999936
at2017gfo,57995.99,19.43,0.09,Ks,AB,0.061376200516479205,0.005087968786808249,1.0384378643084566e-14,8.607929566886002e-16,13.489999999997963
at2017gfo,57996.799,19.35,0.04,Ks,AB,0.06606934480075925,0.0024342317364593156,1.1178422374441122e-14,4.118282995612662e-16,14.298999999999069
at2017gfo,57996.959,20.06,0.1,Ks,AB,0.03435579478998743,0.0031644768939841934,5.812734882270078e-15,5.3537266757766185e-16,14.459000000002561
at2017gfo,57996.974432870375,19.9,0.21,K,AB,0.039810717055349616,0.007700540754532493,6.735665558907599e-15,1.302793221016059e-15,14.474432870374585
at2017gfo,57996.978519,19.93,0.03,Ks,AB,0.03872576449216157,0.0010700970915075497,6.552099972717481e-15,1.8104121269983142e-16,14.478518999996595
at2017gfo,57996.98,23.342,0.368,z,AB,0.0016718603572044603,0.0005666954785901645,7.32605508200311e-16,2.483096960718677e-16,14.480000000003201
at2017gfo,57996.989,20.02,0.13,Ks,AB,0.03564511334262425,0.004268205108320565,6.030877613971777e-15,7.221036623633498e-16,14.489000000001397
at2017gfo,57996.999,21.63,0.36,H,AB,0.008090958991783814,0.00268289965550986,2.217961504068737e-15,7.354144938388774e-16,14.499000000003434
at2017gfo,57997.799,19.97,0.05,Ks,AB,0.037325015779571986,0.0017189843914842866,6.315104119390933e-15,2.9082129212029667e-16,15.298999999999069
at2017gfo,57997.9697,20.23,0.1,Ks,AB,0.02937649651961519,0.0027058388557385927,4.970276108652797e-15,4.577793470339349e-16,15.469700000001467
at2017gfo,57997.97565972223,20.13,0.25,K,AB,0.03221068791283428,0.007417233268986002,5.4497993819491984e-15,1.2548626816684388e-15,15.475659722229466
at2017gfo,57997.978519,20.06,0.05,Ks,AB,0.03435579478998743,0.0015822384469920967,5.812734882270078e-15,2.6768633378883093e-16,15.478518999996595
at2017gfo,57997.979,20.43,0.13,Ks,AB,0.024434305526939613,0.0029258043498388508,4.1340955995545585e-15,4.949935588284237e-16,15.47899999999936
at2017gfo,57998.97474537037,20.43,0.3,K,AB,0.024434305526939613,0.006751856191935809,4.1340955995545585e-15,1.142292828065593e-15,16.4747453703676
at2017gfo,57998.978519,20.31,0.08,Ks,AB,0.027289777828080293,0.002010906676019395,4.617219437953849e-15,3.402093007652753e-16,16.478518999996595
at2017gfo,57998.979,20.95,0.18,Ks,AB,0.015135612484362012,0.002509426234977924,2.560828622658276e-15,4.245498584816686e-16,16.47899999999936
at2017gfo,57999.979,20.77,0.13,Ks,AB,0.017864875748520463,0.0021391699107929747,3.0225988676911545e-15,3.619091369320089e-16,17.47899999999936
at2017gfo,58000.008519,20.61,0.09,Ks,AB,0.020701413487910374,0.0017161072986428838,3.5025191246206334e-15,2.903345396740081e-16,17.508519000002707
at2017gfo,58000.96,20.81,0.13,Ks,AB,0.01721868574986003,0.0020617940464853672,2.913268515453684e-15,3.4881853008977176e-16,18.459999999999127
at2017gfo,58000.96635,20.76,0.35,K,AB,0.018030177408595627,0.00581259378612826,3.0505666306694128e-15,9.833864948550236e-16,18.46635000000242
at2017gfo,58000.97829861112,20.84,0.26,K,AB,0.016749428760264314,0.004011208869437027,2.833873860524409e-15,6.786245134935737e-16,18.47829861111677
at2017gfo,58000.979,21.04,0.09,Ks,AB,0.013931568029452978,0.0011549001516658012,2.3571136090590663e-15,1.9538836771366064e-16,18.47899999999936
at2017gfo,58000.99,20.93,0.17,Ks,AB,0.015417004529495555,0.002414075510133053,2.608437981322201e-15,4.084182280018548e-16,18.489999999997963
at2017gfo,58001.988519,20.85,0.13,Ks,AB,0.016595869074375495,0.001987216942737706,2.8078927488041782e-15,3.3620142327837316e-16,19.488518999998632
at2017gfo,58001.989,21.23,0.37,Ks,AB,0.011694993910198652,0.003985691248077674,1.97870255848541e-15,6.743073901663772e-16,19.489000000001397
at2017gfo,58001.992,23.37,0.48,z,AB,0.0016292960326397148,0.0007203493461663529,7.13953915383612e-16,3.156364113882312e-16,19.49199999999837
at2017gfo,58003.969,21.46,0.08,Ks,AB,0.009462371613657872,0.0006972554473969326,1.6009601257643229e-15,1.179631014420093e-16,21.468999999997322
at2017gfo,58007.969,22.06,0.22,Ks,AB,0.005445026528424198,0.0011033787351347286,9.212563944491082e-16,1.8667186918018833e-16,25.468999999997322
