#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## Trig_time_met: The BAT trigger time shown in the Swift machine time (MET), in unit of sec.
## Trig_time_UTC: The BAT trigger time shown in UTC.
## RA_ground: RA of the GRB from the BAT refined position, in unite of deg.
## DEC_ground: DEC of the GRB from the BAT refined position, in unit of deg.
## Image_position_err: The uncertainty of the BAT refined position, in unit of arcmin.
## Image_SNR: The signal-to-noise ratio of the detection from the BAT image.
## T90: Burst duration T90, in unit of sec.
## T90_err: The uncertainty of T90.
## T50: Burst duration T90, in unit of sec.
## T50_err: The uncertainty of T50.
## Evt_start_sincetrig: The time when the event data start, relative to the BAT trigger time, in unit of sec.
## Evt_stop_sincetrig: The time when the event data end, relative to the BAT trigger time, in unit of sec.
## pcode: Partial coding fraction of the burst.
## Trigger_method: The triggering method for the burst (rate trigger, image trigger, ground detected, or ground detected during slew).
## XRT_detection: Whether or not there is an XRT detection of the burst.
## comment: Other special comments.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | Trig_time_met |       Trig_time_UTC        |  RA_ground   |  DEC_ground   | Image_position_err |   Image_SNR  |     T90      |   T90_err    |     T50      |   T50_err    | Evt_start_sincetrig | Evt_stop_sincetrig | pcode  | Trigger_method | XRT_detection | comment
GRB100728A   |    430151    | 301976310.272 | 2010-07-28T02:18:24.246260 | 8.875373e+01 | -1.525894e+01 |    4.799352e-01    | 8.681040e+01 | 1.933840e+02 | 1.057069e+01 | 7.262800e+01 | 1.017133e+00 |         -711        |         963       | 0.8125 | rate trigger | Yes |    
GRB100727A   |    430094    | 301902143.808 | 2010-07-27T05:42:17.784900 | 1.541819e+02 | -2.140965e+01 |    1.576636e+00    | 1.587248e+01 | 7.190000e+01 | 1.301826e+01 | 1.244400e+01 | 1.876522e+01 |         -240        |         962       | 0.9844 | rate trigger | Yes |    
GRB100725B   |    429969    | 301749880.512 | 2010-07-25T11:24:34.494340 | 2.900369e+02 |  7.695613e+01 |    1.172581e+00    | 2.422942e+01 | 1.736960e+02 | 2.015702e+01 | 7.288400e+01 | 1.257051e+01 |         -240        |         1195       | 0.2891 | rate trigger | Yes |    
GRB100725A   |    429954    | 301734778.432 | 2010-07-25T07:12:52.414860 | 1.664659e+02 | -2.666633e+01 |    1.191367e+00    | 2.368546e+01 | 1.232400e+02 | 2.715305e+01 | 5.342400e+01 | 9.747472e+00 |         -239        |         963       | 0.8281 | rate trigger | Yes |    
GRB100724A   |    429868    | 301624945.216 | 2010-07-24T00:42:19.202780 | 1.945685e+02 | -1.109439e+01 |    1.704003e+00    | 1.420517e+01 | 1.388000e+00 | 1.557947e-01 | 6.760000e-01 | 2.023857e-01 |         -239        |         963       | 0.4336 | rate trigger | Yes |    
GRB100719A   |    429357    | 301203063.936 | 2010-07-19T03:30:57.937820 | 1.122966e+02 | -5.851698e+00 |    2.013310e+00    | 1.119335e+01 | 3.600000e+01 | 9.219544e+00 | 1.300000e+01 | 8.246211e+00 |         -240        |         962       | 0.5703 | rate trigger | No |    
GRB100704A   |    426722    | 299907314.688 | 2010-07-04T03:35:08.736120 | 1.336389e+02 | -2.420206e+01 |    7.493543e-01    | 4.593425e+01 | 1.968800e+02 | 2.338201e+01 | 1.477680e+02 | 2.150293e+00 |         -602        |         962       | 0.8516 | rate trigger | Yes |    
GRB100702A   |    426438    | 299725433.152 | 2010-07-02T01:03:47.206620 | 2.456820e+02 | -5.654872e+01 |    1.462827e+00    | 1.766561e+01 | 5.120000e-01 | 1.431084e-01 | 6.400001e-02 | 6.400001e-02 |         -239        |         963       | 0.6172 | rate trigger | Yes |    
GRB100628A   |    426114    | 299405806.764 | 2010-06-28T08:16:40.830060 | 2.259431e+02 | -3.165295e+01 |    2.067918e+00    | 1.077349e+01 | 3.599995e-02 | 8.944290e-03 | 1.999992e-02 | 5.656866e-03 |         -240        |         962       | 0.7031 | rate trigger | No |    
GRB100625A   |    425647    | 299183554.304 | 2010-06-25T18:32:28.377940 | 1.579532e+01 | -3.909191e+01 |    1.050731e+00    | 2.834105e+01 | 3.320000e-01 | 3.687817e-02 | 1.680000e-01 | 1.788850e-02 |         -239        |         723       | 1.0000 | rate trigger | Yes |    
GRB100621A   |    425151    | 298782218.752 | 2010-06-21T03:03:32.840140 | 3.153091e+02 | -5.110235e+01 |    5.033166e-01    | 8.110720e+01 | 6.355200e+01 | 1.707550e+00 | 2.576000e+01 | 7.036590e-01 |         -240        |         962       | 0.9766 | rate trigger | Yes |    
GRB100619A   |    424998    | 298599673.152 | 2010-06-19T00:21:07.246620 | 8.461766e+01 | -2.701194e+01 |    1.005017e+00    | 3.020046e+01 | 9.770000e+01 | 1.624148e+00 | 8.159200e+01 | 4.299582e-01 |         -239        |         963       | 0.7578 | rate trigger | Yes |    
GRB100615A   |    424733    | 298259949.888 | 2010-06-15T01:59:03.994640 | 1.772069e+02 | -1.948183e+01 |    5.347531e-01    | 7.438251e+01 | 3.882000e+01 | 8.166370e-01 | 2.343600e+01 | 1.454439e+00 |         -240        |         962       | 0.9922 | rate trigger | Yes |    
GRB100614A   |    424716    | 298244312.000 | 2010-06-14T21:38:26.107200 | 2.635351e+02 |  4.923382e+01 |    1.640247e+00    | 1.500048e+01 | 2.250000e+02 | 5.573150e+01 | 7.900000e+01 | 2.061553e+01 |         -239        |         963       | 0.5625 | image trigger | Yes |    
GRB100606A   |    424031    | 297544367.680 | 2010-06-06T19:12:41.811980 | 3.506075e+02 | -6.623168e+01 |    1.088493e+00    | 2.694700e+01 | 6.738400e+01 | 6.314252e+00 | 3.300800e+01 | 2.461077e+00 |         -467        |         962       | 0.2500 | rate trigger | Yes |    
GRB100526B   |    423184    | 296593244.352 | 2010-05-26T19:00:38.517680 | 7.281848e-01 | -3.792439e+01 |    2.148472e+00    | 1.020111e+01 | 6.700000e+01 | 1.526434e+01 | 2.900000e+01 | 1.131371e+01 |         -502        |         963       | 0.9531 | rate trigger | Yes |    
GRB100526A   |    423181    | 296583976.000 | 2010-05-26T16:26:10.166000 | 2.307848e+02 |  2.562986e+01 |    1.816257e+00    | 1.296776e+01 | 9.760000e+01 | 8.475306e+00 | 7.068400e+01 | 1.473740e+01 |         -629        |         963       | 0.2695 | image trigger | Yes |    
GRB100522A   |    422783    | 296192758.144 | 2010-05-22T03:45:52.323860 | 6.987484e+00 |  9.395256e+00 |    1.365516e+00    | 1.949113e+01 | 4.800000e+01 | 1.600000e+01 | 1.600000e+01 | 1.600000e+01 |         -239        |         963       | 0.7188 | rate trigger | Yes |    
GRB100514A   |    421962    | 295556043.968 | 2010-05-14T18:53:58.170320 | 3.287615e+02 |  2.917062e+01 |    2.384093e+00    | 8.791950e+00 | 2.301600e+01 | 6.614585e+00 | 8.736000e+00 | 5.687857e+00 |         -240        |         962       | 0.7656 | rate trigger | Yes |    
GRB100513A   |    421814    | 295409234.560 | 2010-05-13T02:07:08.767460 | 1.696002e+02 |  3.610519e+00 |    1.412728e+00    | 1.856731e+01 | 8.349600e+01 | 2.162838e+01 | 3.098400e+01 | 5.792261e+00 |         -482        |         962       | 0.9062 | rate trigger | Yes |    
GRB100508A   |    421386    | 295003248.000 | 2010-05-08T09:20:42.221700 | 7.626233e+01 | -2.073855e+01 |    2.055867e+00    | 1.086382e+01 | 4.926000e+01 | 7.429631e+00 | 2.178800e+01 | 1.083645e+01 |         -239        |         963       | 0.7031 | image trigger | Yes |    
GRB100504A   |    421124    | 294693665.280 | 2010-05-04T19:20:59.512540 | 2.555751e+02 | -3.558975e+01 |    7.961188e-01    | 4.212875e+01 | 9.700400e+01 | 8.304781e+00 | 1.596400e+01 | 3.880177e+00 |         -239        |         963       | 0.9297 | rate trigger | Yes |    
GRB100427A   |    420547    | 294049920.000 | 2010-04-27T08:31:54.255 | 8.916289e+01 | -3.460918e+00 |    2.457474e+00    | 8.420420e+00 | 2.400000e+01 | 1.600000e+00 | 1.280000e+01 | 1.600000e+00 |         -2        |         8       | 0.5703 | ground detected | No |    
GRB100425A   |    420398    | 293856650.816 | 2010-04-25T02:50:45.077880 | 2.991724e+02 | -2.646893e+01 |    2.276468e+00    | 9.391709e+00 | 3.896800e+01 | 2.313897e+00 | 2.105200e+01 | 1.740176e+01 |         -240        |         962       | 0.4844 | rate trigger | Yes |    
GRB100424A   |    420367    | 293819568.000 | 2010-04-24T16:32:42.263180 | 2.094450e+02 |  1.523753e+00 |    1.358546e+00    | 1.963414e+01 | 1.040000e+02 | 1.456022e+01 | 4.400000e+01 | 8.944272e+00 |         -239        |         963       | 0.8828 | image trigger | Yes |    
GRB100423A   |    420247    | 293675704.896 | 2010-04-23T00:34:59.164220 | 1.364723e+02 |  2.148265e+01 |    6.179781e-01    | 6.049622e+01 | 7.886800e+01 | 4.157884e+00 | 3.926000e+01 | 2.268240e+00 |         -180        |         962       | 0.7422 | rate trigger | No |    
GRB100420A   |    419932    | 293433768.000 | 2010-04-20T05:22:42.276700 | 2.961280e+02 |  5.579260e+01 |    3.141543e+00    | 5.928856e+00 | 6.298000e+01 | 1.751882e+01 | 2.110400e+01 | 2.240902e+01 |         -239        |         963       | 0.9219 | image trigger | Yes |    
GRB100418A   |    419797    | 293317813.760 | 2010-04-18T21:10:08.040780 | 2.563586e+02 |  1.145703e+01 |    1.959406e+00    | 1.163584e+01 | 7.928000e+00 | 1.078080e+00 | 4.152000e+00 | 1.272088e+00 |         -240        |         962       | 0.4922 | rate trigger | Yes |    
GRB100413B   |    419380    | 292840969.600 | 2010-04-13T08:42:43.897 | 3.568347e+02 |  5.128408e+01 |    1.273475e+00    | 2.153717e+01 | 1.600000e+01 | 1.600000e+00 | 8.000000e+00 | 1.600000e+00 |         -2        |         8       | 0.9844 | ground detected | No |    
GRB100413A   |    419404    | 292872814.080 | 2010-04-13T17:33:28.376380 | 2.662199e+02 |  1.583560e+01 |    1.491409e+00    | 1.718395e+01 | 1.926400e+02 | 1.209429e+01 | 9.932400e+01 | 6.446628e+00 |         -239        |         963       | 0.4883 | rate trigger | Yes |    
GRB100401A   |    417974    | 291798457.000 | 2010-04-01T07:07:31.334 | 2.908130e+02 | -8.257000e+00 |    2.528100e+00    | 8.086394e+00 | 2.000000e+00 | 2.236068e+00 | 2.000000e+00 | 1.000000e+00 |         -2        |         8       | 0.0762 | ground detected | No |    
GRB100324A   |    416945    | 291082891.200 | 2010-03-24T00:21:25.559 | 9.863824e+01 | -9.722611e+00 |    2.747221e+00    | 7.180989e+00 | 6.400000e+00 | 1.600000e+00 | 3.200000e+00 | 1.600000e+00 |         -1        |         9       | 1.0156 | ground detected | No |    
GRB100322B   |    416771    | 290934384.000 | 2010-03-22T07:06:18.364 | 7.648900e+01 |  4.268500e+01 |    2.812930e+00    | 6.942560e+00 | 1.000000e+00 | 1.414214e+00 | 1.000000e+00 | 1.000000e+00 |         -3        |         7       | 0.6250 | ground detected | No |    Tentative detection.
GRB100316D   |    416135    | 290436296.000 | 2010-03-16T12:44:50.380880 | 1.076216e+02 | -5.627752e+01 |    2.812027e+00    | 6.944834e+00 | 5.218800e+02 | 4.396235e+02 | 8.979200e+01 | 6.437908e+02 |         -239        |         963       | 0.8516 | image trigger | Yes |    
GRB100316C   |    416115    | 290422685.120 | 2010-03-16T08:57:59.501360 | 3.231856e+01 | -6.799141e+01 |    1.907943e+00    | 1.208679e+01 | 9.268000e+00 | 1.869815e+00 | 4.024000e+00 | 1.386755e+00 |         -239        |         903       | 1.0156 | rate trigger | Yes |    
GRB100316B   |    416103    | 290419302.592 | 2010-03-16T08:01:36.973480 | 1.635003e+02 | -4.546190e+01 |    1.376142e+00    | 1.927650e+01 | 3.836000e+00 | 4.258075e-01 | 2.272000e+00 | 3.423449e-01 |         -240        |         962       | 0.8359 | rate trigger | Yes |    
GRB100316A   |    416076    | 290398986.048 | 2010-03-16T02:23:00.430180 | 2.519550e+02 |  7.181825e+01 |    1.664054e+00    | 1.469485e+01 | 6.752000e+00 | 9.518655e-01 | 3.456000e+00 | 8.454301e-01 |         -239        |         963       | 0.1621 | rate trigger | Yes |    
GRB100305A   |    414905    | 289472744.000 | 2010-03-05T09:05:38.414420 | 1.683739e+02 |  4.237958e+01 |    1.862257e+00    | 1.251260e+01 | 7.561600e+01 | 1.040106e+01 | 4.332800e+01 | 9.498429e+00 |         -239        |         963       | 0.2266 | image trigger | Yes |    
GRB100302A   |    414592    | 289252392.000 | 2010-03-02T19:53:06.422100 | 1.954752e+02 |  7.456929e+01 |    1.593834e+00    | 1.562838e+01 | 1.794800e+01 | 1.644021e+00 | 1.162800e+01 | 2.651490e+00 |         -239        |         963       | 0.9844 | image trigger | Yes |    
GRB100224A   |    413805    | 288717615.204 | 2010-02-24T15:20:09.724 | 8.346700e+01 | -7.994000e+00 |    2.581737e+00    | 7.847469e+00 | 4.840000e-01 | 2.436555e-01 | 4.840000e-01 | 2.601923e-01 |         -0        |         3       | 1.0312 | ground detected | No |    
GRB100219A   |    412982    | 288285352.000 | 2010-02-19T15:15:46.455360 | 1.541858e+02 | -1.256372e+01 |    2.231831e+00    | 9.661196e+00 | 2.757200e+01 | 8.649852e+00 | 1.329200e+01 | 6.213602e+00 |         -239        |         963       | 0.7109 | image trigger | Yes |    
GRB100216A   |    412522    | 288007625.544 | 2010-02-16T10:07:00.009 | 1.542630e+02 |  3.552400e+01 |    3.124031e+00    | 5.976391e+00 | 2.080000e-01 | N/A | 9.600000e-02 | N/A |         -3        |         8       | 0.3477 | ground detected | No |    Tentative detection.
GRB100213B   |    412220    | 287794719.744 | 2010-02-13T22:58:34.216240 | 1.243097e+02 |  4.346026e+01 |    1.153053e+00    | 2.481776e+01 | 9.185600e+01 | 2.034476e+01 | 2.497600e+01 | 5.743198e+00 |         -240        |         902       | 0.5625 | rate trigger | Yes |    
GRB100213A   |    412217    | 287792873.740 | 2010-02-13T22:27:48.212320 | 3.493756e+02 |  4.337132e+01 |    1.389994e+00    | 1.900264e+01 | 2.216000e+00 | 2.576199e-01 | 1.172000e+00 | 8.082400e-01 |         -240        |         962       | 0.5938 | rate trigger | Yes |    
GRB100212A   |    412081    | 287676447.552 | 2010-02-12T14:07:22.028320 | 3.564684e+02 |  4.948796e+01 |    1.800165e+00    | 1.313368e+01 | 1.637640e+02 | 1.334360e+01 | 8.210400e+01 | 2.516118e+01 |         -320        |         843       | 0.8672 | rate trigger | Yes |    
GRB100206A   |    411412    | 287155810.880 | 2010-02-06T13:30:05.374220 | 4.716695e+01 |  1.317519e+01 |    1.467801e+00    | 1.758014e+01 | 1.159999e-01 | 1.788858e-02 | 5.599999e-02 | 1.131369e-02 |         -240        |         962       | 0.5156 | rate trigger | Yes |    
GRB100205A   |    411248    | 287036328.576 | 2010-02-05T04:18:43.074340 | 1.413850e+02 |  3.174341e+01 |    1.976178e+00    | 1.149502e+01 | 2.584400e+01 | 4.357702e+00 | 1.049200e+01 | 4.059198e+00 |         -240        |         962       | 0.8047 | rate trigger | Yes |    
GRB100203A   |    411011    | 286914670.400 | 2010-02-03T18:31:04.903 | 9.624460e+01 |  4.788504e+00 |    2.345176e+00    | 9.002291e+00 | 1.120000e+01 | 1.600000e+00 | 6.400000e+00 | 1.600000e+00 |         -0        |         10       | 0.3984 | ground detected | No |    
GRB100119A   |    383063    | 285618331.200 | 2010-01-19T18:25:25.746880 | 2.993068e+02 | -5.314995e+01 |    1.174987e+00    | 2.415857e+01 | 2.306800e+01 | 3.222928e+00 | 1.241200e+01 | 7.737493e-01 |         -179        |         963       | 0.0762 | rate trigger | No |    
GRB100117A   |    382941    | 285455185.024 | 2010-01-17T21:06:19.576420 | 1.128022e+01 | -1.586556e+00 |    1.741070e+00    | 1.377511e+01 | 2.919999e-01 | 3.224902e-02 | 1.679999e-01 | 4.833217e-02 |         -239        |         663       | 0.6641 | rate trigger | Yes |    
GRB100115A   |  00377179049 | 285246923.000 | 2010-01-15T11:15:17.560 | 3.342145e+00 | -8.123612e-01 |    1.739957e+00    | 1.378950e+01 | 4.000000e+00 | 1.414214e+00 | 1.000000e+00 | 1.000000e+00 |         -9        |         111       | N/A | ground detected during slew | Yes |    
GRB100111A   |    382399    | 284875974.464 | 2010-01-11T04:12:49.036100 | 2.470289e+02 |  1.554268e+01 |    1.257169e+00    | 2.193450e+01 | 1.400000e+01 | 2.236068e+00 | 4.000000e+00 | 2.236068e+00 |         -861        |         963       | 1.0156 | rate trigger | Yes |    
GRB091221    |    380311    | 283121577.664 | 2009-12-21T20:52:52.295660 | 5.579853e+01 |  2.324351e+01 |    1.310152e+00    | 2.067836e+01 | 6.290000e+01 | 5.659316e+00 | 1.771600e+01 | 1.191570e+00 |         -240        |         962       | 0.6172 | rate trigger | Yes |    
GRB091208B   |    378559    | 281958603.328 | 2009-12-08T09:49:57.998900 | 2.941252e+01 |  1.687937e+01 |    1.218969e+00    | 2.292302e+01 | 1.480000e+01 | 3.360838e+00 | 5.776000e+00 | 3.123895e+00 |         -485        |         963       | 0.1055 | rate trigger | Yes |    
GRB091208A   |    378554    | 281954765.888 | 2009-12-08T08:46:00.559040 | 2.743801e-01 |  6.567001e+01 |    1.239892e+00    | 2.237241e+01 | 8.000000e+01 | 1.600000e+01 | 3.200000e+01 | 1.600000e+01 |         -769        |         962       | 0.8828 | rate trigger | No |    
GRB091130B   |    377487    | 281296750.080 | 2009-11-30T17:59:04.773120 | 2.031473e+02 |  3.408693e+01 |    1.316798e+00    | 2.052943e+01 | 1.017600e+02 | 2.403156e+01 | 3.188800e+01 | 6.307650e+00 |         -356        |         963       | 0.7734 | rate trigger | Yes |    
GRB091127    |    377179    | 281057151.104 | 2009-11-27T23:25:45.805160 | 3.657989e+01 | -1.894585e+01 |    1.031890e+00    | 2.908317e+01 | 6.956000e+00 | 1.503596e-01 | 3.840000e+00 | 4.688923e-01 |         -686        |         1282       | 0.0444 | rate trigger | Yes |    
GRB091117    |    376211    | 280172670.720 | 2009-11-17T17:44:25.451 | 3.095843e+01 | -1.694588e+01 |    2.786258e+00    | 7.037694e+00 | 6.400000e-01 | N/A | 1.920000e-01 | N/A |         -3        |         7       | 0.0791 | ground detected | No |    
GRB091112    |    375659    | 279740486.336 | 2009-11-12T17:41:21.081480 | 2.577530e+02 | -3.672940e+01 |    1.471172e+00    | 1.752262e+01 | 1.752000e+01 | 3.848358e+00 | 7.300000e+00 | 1.252326e+00 |         -60        |         483       | 0.4023 | rate trigger | No |    
GRB091109B   |    375409    | 279496148.404 | 2009-11-09T21:49:03.157720 | 1.127494e+02 | -5.409144e+01 |    1.190300e+00    | 2.371581e+01 | 2.720000e-01 | 4.681878e-02 | 9.199995e-02 | 2.828424e-02 |         -239        |         963       | 0.7578 | rate trigger | Yes |    
GRB091109A   |    375246    | 279435468.608 | 2009-11-09T04:57:43.363760 | 3.092525e+02 | -4.417743e+01 |    2.092995e+00    | 1.058956e+01 | 4.803200e+01 | 1.695022e+01 | 1.515200e+01 | 8.934550e+00 |         -240        |         962       | 0.1973 | rate trigger | Yes |    
GRB091104    |    374875    | 279017368.000 | 2009-11-04T08:49:22.769700 | 2.087263e+02 |  4.739098e+01 |    2.650137e+00    | 7.558740e+00 | 1.071360e+02 | 1.964406e+01 | 5.835200e+01 | 1.510450e+01 |         -239        |         903       | 0.8203 | image trigger | Yes |    
GRB091102    |    374598    | 278865283.584 | 2009-11-02T14:34:38.358760 | 7.262171e+01 | -7.252730e+01 |    1.188577e+00    | 2.376492e+01 | 6.648000e+00 | 4.666990e-01 | 3.380000e+00 | 8.568617e-01 |         -240        |         962       | 0.8047 | rate trigger | Yes |    
GRB091029    |    374210    | 278481207.808 | 2009-10-29T03:53:22.595560 | 6.016625e+01 | -5.595313e+01 |    6.198779e-01    | 6.023153e+01 | 3.918000e+01 | 4.860979e+00 | 1.345200e+01 | 1.080718e+00 |         -240        |         962       | 0.9922 | rate trigger | Yes |    
GRB091026    |    373871    | 278255495.360 | 2009-10-26T13:11:30.155080 | 2.766456e+02 | -8.611393e+01 |    1.026243e+00    | 2.931210e+01 | 1.740000e+02 | 7.252758e+01 | 3.600000e+01 | 1.104536e+01 |         -623        |         963       | 0.3633 | rate trigger | Yes |    
GRB091024    |    373674    | 278067366.464 | 2009-10-24T08:56:01.265340 | 3.392389e+02 |  5.688536e+01 |    9.640134e-01    | 3.205213e+01 | 1.122800e+02 | 1.376844e+01 | 4.852400e+01 | 4.765342e+00 |         -239        |         963       | 0.3906 | rate trigger | Yes |    
GRB091020    |    373458    | 277767409.856 | 2009-10-20T21:36:44.667340 | 1.757268e+02 |  5.097741e+01 |    7.575879e-01    | 4.522274e+01 | 3.892000e+01 | 4.888576e+00 | 9.596000e+00 | 1.178725e+00 |         -240        |         962       | 0.4336 | rate trigger | Yes |    
GRB091018    |    373172    | 277591704.768 | 2009-10-18T20:48:19.585200 | 3.219112e+01 | -5.754618e+01 |    6.052079e-01    | 6.232802e+01 | 4.368000e+00 | 5.971265e-01 | 1.560000e+00 | 7.879089e-02 |         -252        |         962       | 0.8438 | rate trigger | Yes |    
GRB090929B   |    371050    | 275911752.384 | 2009-09-29T10:09:07.257040 | 1.177130e+02 | -6.439668e-01 |    1.449637e+00    | 1.789567e+01 | 3.573600e+02 | 7.211015e+00 | 2.315320e+02 | 5.568498e+00 |         -239        |         963       | 0.6328 | rate trigger | Yes |    
GRB090929A   |  00075259002 | 275891588.840 | 2009-09-29T04:33:03.714 | 5.650458e+01 | -5.958211e+00 |    1.044640e+00    | 2.858119e+01 | 4.324800e+01 | 4.497025e+00 | 6.864000e+00 | 1.282498e+00 |         -56        |         64       | N/A | ground detected during slew | No |    
GRB090927    |    370846    | 275738842.048 | 2009-09-27T10:07:16.926760 | 3.439286e+02 | -7.097315e+01 |    1.581355e+00    | 1.580486e+01 | 2.160000e+00 | 4.008989e-01 | 8.080000e-01 | 3.134645e-01 |         -239        |         963       | 0.5547 | rate trigger | Yes |    
GRB090926B   |    370791    | 275694953.536 | 2009-09-26T21:55:48.416220 | 4.631248e+01 | -3.899708e+01 |    8.387053e-01    | 3.910640e+01 | 9.928400e+01 | 1.129944e+01 | 2.912800e+01 | 2.441409e+00 |         -563        |         963       | 0.2656 | rate trigger | Yes |    
GRB090916    |    362818    | 274777249.216 | 2009-09-16T07:00:44.126400 | 1.265818e+02 |  2.594126e+01 |    2.722167e+00    | 7.274640e+00 | 6.244800e+01 | 1.473461e+01 | 3.918400e+01 | 1.661272e+01 |         -336        |         963       | 0.3477 | rate trigger | No |    
